iteration,n_rounds,skill_ids,skill_names,t_start,t_end
342,40,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 20, 21, 22, 23, 24, 25, 26, 27, 37, 46, 49, 50, 51, 52, 62, 64, 73, 76, 77, 78, 87, 90, 91, 92, 93, 94, 95, 96, 106, 116, 126, 136, 146, 156, 166, 176, 186, 196]","[10, 20, 21, 22, 23, 24, 25, 26, 27, 37, 46, 49, 50, 51, 52, 62, 64, 73, 76, 77, 78, 87, 90, 91, 92, 93, 94, 95, 96, 106, 116, 126, 136, 146, 156, 166, 176, 186, 196, 200]"
343,33,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 4, 0, 2, 2, 0, 1, 2, 3, 2, 3, 2, 3, 2, 1, 2, 3, 2, 3, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 20, 21, 22, 23, 33, 35, 36, 37, 38, 39, 40, 50, 52, 62, 71, 74, 75, 85, 93, 97, 107, 117, 126, 136, 142, 152, 158, 168, 178, 188, 195]","[10, 20, 21, 22, 23, 33, 35, 36, 37, 38, 39, 40, 50, 52, 62, 71, 74, 75, 85, 93, 97, 107, 117, 126, 136, 142, 152, 158, 168, 178, 188, 195, 200]"
344,32,"[2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 3, 2, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right""]","[0, 10, 19, 20, 30, 39, 43, 53, 56, 57, 58, 59, 60, 61, 62, 63, 73, 83, 93, 94, 104, 110, 120, 126, 136, 146, 156, 158, 168, 178, 188, 198]","[10, 19, 20, 30, 39, 43, 53, 56, 57, 58, 59, 60, 61, 62, 63, 73, 83, 93, 94, 104, 110, 120, 126, 136, 146, 156, 158, 168, 178, 188, 198, 200]"
345,34,"[2, 2, 2, 2, 2, 1, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 3, 0, 2, 0, 2, 2, 0, 1, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""decelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 20, 21, 22, 23, 33, 34, 44, 53, 57, 58, 59, 60, 70, 78, 81, 91, 95, 102, 111, 114, 115, 124, 132, 137, 138, 139, 149, 154, 164, 174, 184, 194]","[10, 20, 21, 22, 23, 33, 34, 44, 53, 57, 58, 59, 60, 70, 78, 81, 91, 95, 102, 111, 114, 115, 124, 132, 137, 138, 139, 149, 154, 164, 174, 184, 194, 200]"
346,30,"[2, 2, 4, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 4, 3, 2, 0, 0, 3, 2, 3, 2, 2, 3, 4, 2]","[""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate""]","[0, 10, 20, 30, 33, 34, 35, 36, 37, 47, 56, 60, 69, 72, 81, 85, 86, 87, 97, 107, 117, 124, 131, 140, 150, 156, 166, 176, 182, 192]","[10, 20, 30, 33, 34, 35, 36, 37, 47, 56, 60, 69, 72, 81, 85, 86, 87, 97, 107, 117, 124, 131, 140, 150, 156, 166, 176, 182, 192, 200]"
347,24,"[2, 2, 2, 2, 1, 2, 4, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 3, 2, 0, 0, 0, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 10, 20, 23, 24, 33, 34, 44, 45, 46, 47, 48, 58, 66, 73, 76, 85, 92, 100, 110, 120, 124, 130, 137]","[10, 20, 23, 24, 33, 34, 44, 45, 46, 47, 48, 58, 66, 73, 76, 85, 92, 100, 110, 120, 124, 130, 137, 142]"
348,23,"[2, 0, 0, 4, 0, 2, 0, 4, 2, 2, 0, 2, 3, 2, 2, 1, 2, 3, 4, 2, 3, 2, 2]","[""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 57, 67, 77, 82, 83, 93, 103, 113, 123, 133, 138, 148, 154, 164, 174, 182, 192]","[10, 20, 30, 40, 50, 57, 67, 77, 82, 83, 93, 103, 113, 123, 133, 138, 148, 154, 164, 174, 182, 192, 200]"
349,43,"[0, 2, 4, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 0, 4, 0, 2, 0]","[""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left""]","[0, 3, 13, 23, 33, 43, 53, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 87, 88, 89, 90, 100, 103, 113, 123, 133, 143, 153, 163, 169, 179, 186, 191]","[3, 13, 23, 33, 43, 53, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 87, 88, 89, 90, 100, 103, 113, 123, 133, 143, 153, 163, 169, 179, 186, 191, 200]"
350,25,"[2, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2]","[""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 20, 28, 31, 39, 42, 51, 61, 71, 76, 77, 87, 97, 107, 117, 127, 133, 143, 149, 159, 164, 174, 184, 193]","[10, 20, 28, 31, 39, 42, 51, 61, 71, 76, 77, 87, 97, 107, 117, 127, 133, 143, 149, 159, 164, 174, 184, 193, 200]"
351,25,"[2, 2, 2, 4, 4, 4, 0, 0, 0, 0, 4, 0, 2, 0, 3, 2, 3, 2, 0, 0, 0, 0, 2, 1, 3]","[""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""decelerate""]","[0, 10, 20, 21, 31, 41, 51, 61, 69, 76, 83, 93, 100, 105, 114, 124, 134, 139, 149, 156, 163, 170, 177, 182, 190]","[10, 20, 21, 31, 41, 51, 61, 69, 76, 83, 93, 100, 105, 114, 124, 134, 139, 149, 156, 163, 170, 177, 182, 190, 200]"
352,25,"[4, 2, 0, 2, 2, 2, 4, 0, 4, 0, 0, 0, 4, 0, 0, 3, 2, 0, 4, 0, 4, 3, 2, 0, 0]","[""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 10, 20, 29, 34, 35, 36, 46, 56, 66, 75, 83, 90, 100, 107, 114, 123, 133, 141, 151, 159, 169, 178, 188, 196]","[10, 20, 29, 34, 35, 36, 46, 56, 66, 75, 83, 90, 100, 107, 114, 123, 133, 141, 151, 159, 169, 178, 188, 196, 200]"
353,26,"[2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 3, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 0, 0]","[""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 10, 19, 29, 39, 49, 59, 69, 77, 78, 87, 94, 104, 114, 124, 130, 140, 146, 156, 166, 171, 181, 187, 188, 189, 199]","[10, 19, 29, 39, 49, 59, 69, 77, 78, 87, 94, 104, 114, 124, 130, 140, 146, 156, 166, 171, 181, 187, 188, 189, 199, 200]"
354,30,"[0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 3, 13, 23, 24, 25, 33, 43, 45, 46, 47, 48, 56, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[3, 13, 23, 24, 25, 33, 43, 45, 46, 47, 48, 56, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83]"
355,59,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2]","[""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 2, 5, 15, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 64, 74, 84, 91, 101, 106, 116, 126, 136, 138, 139, 140, 141, 142, 152, 162, 172, 182, 192]","[2, 5, 15, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 64, 74, 84, 91, 101, 106, 116, 126, 136, 138, 139, 140, 141, 142, 152, 162, 172, 182, 192, 200]"
356,54,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 2, 12, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 84, 94, 104, 107, 115, 125, 135, 145, 155, 165, 172, 182, 188, 198]","[2, 12, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 84, 94, 104, 107, 115, 125, 135, 145, 155, 165, 172, 182, 188, 198, 200]"
357,31,"[2, 0, 4, 0, 0, 0, 0, 4, 2, 2, 2, 0, 2, 2, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 88, 89, 90, 98, 101, 102, 103, 104, 114, 124, 134, 137, 147, 157, 167, 177, 187, 195, 196, 197, 198, 199]","[10, 20, 30, 40, 50, 60, 70, 80, 88, 89, 90, 98, 101, 102, 103, 104, 114, 124, 134, 137, 147, 157, 167, 177, 187, 195, 196, 197, 198, 199, 200]"
358,40,"[0, 0, 4, 0, 0, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 3, 7, 17, 22, 28, 35, 36, 37, 38, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77]","[3, 7, 17, 22, 28, 35, 36, 37, 38, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]"
359,37,"[2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]","[""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 76, 85, 93, 101, 106, 107, 108, 117, 122, 123, 124, 125, 126, 127, 128, 129, 139, 149, 159, 166, 167, 168, 169, 170, 171, 172, 173, 183, 193]","[10, 20, 30, 40, 50, 60, 70, 76, 85, 93, 101, 106, 107, 108, 117, 122, 123, 124, 125, 126, 127, 128, 129, 139, 149, 159, 166, 167, 168, 169, 170, 171, 172, 173, 183, 193, 200]"
360,48,"[2, 2, 0, 0, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 2, 3, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 11, 20, 28, 32, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 71, 72, 73, 83, 87, 97, 107, 117, 127, 137, 145, 155, 165, 175, 179, 180, 181, 182, 183, 184, 185, 186]","[10, 11, 20, 28, 32, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 71, 72, 73, 83, 87, 97, 107, 117, 127, 137, 145, 155, 165, 175, 179, 180, 181, 182, 183, 184, 185, 186, 187]"
361,57,"[2, 2, 2, 2, 0, 0, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 11, 12, 13, 22, 29, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 63, 73, 83, 93, 103, 113, 123, 128, 138, 144, 145, 146, 147, 148, 158, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 186, 187, 188, 189, 190, 191, 192, 193]","[10, 11, 12, 13, 22, 29, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 63, 73, 83, 93, 103, 113, 123, 128, 138, 144, 145, 146, 147, 148, 158, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 186, 187, 188, 189, 190, 191, 192, 193, 194]"
362,56,"[0, 0, 2, 2, 4, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate""]","[0, 3, 7, 17, 18, 28, 29, 30, 31, 32, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 73, 83, 93, 103, 113, 123, 129, 139, 148, 149, 150, 151, 152, 161, 171, 181, 182, 183, 184, 185, 186, 187, 188, 197]","[3, 7, 17, 18, 28, 29, 30, 31, 32, 33, 34, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 73, 83, 93, 103, 113, 123, 129, 139, 148, 149, 150, 151, 152, 161, 171, 181, 182, 183, 184, 185, 186, 187, 188, 197, 200]"
363,35,"[2, 0, 0, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 14, 20, 27, 28, 29, 39, 41, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78]","[10, 14, 20, 27, 28, 29, 39, 41, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
