iteration,n_rounds,skill_ids,skill_names,t_start,t_end
181,15,"[1, 0, 2, 1, 1, 1, 0, 2, 2, 0, 0, 1, 4, 2, 4]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise""]","[0, 9, 16, 36, 48, 62, 78, 98, 118, 136, 147, 157, 170, 190, 195]","[9, 16, 36, 48, 62, 78, 98, 118, 136, 147, 157, 170, 190, 195, 200]"
182,15,"[0, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 4, 0]","[""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_left""]","[0, 7, 27, 47, 67, 87, 107, 127, 147, 150, 163, 166, 167, 179, 199]","[7, 27, 47, 67, 87, 107, 127, 147, 150, 163, 166, 167, 179, 199, 200]"
183,15,"[1, 2, 2, 4, 1, 0, 0, 2, 2, 3, 2, 4, 2, 1, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise""]","[0, 8, 28, 48, 68, 78, 91, 103, 112, 113, 133, 149, 169, 170, 184]","[8, 28, 48, 68, 78, 91, 103, 112, 113, 133, 149, 169, 170, 184, 200]"
184,16,"[1, 1, 3, 2, 1, 1, 0, 0, 2, 0, 1, 2, 0, 0, 0, 4]","[""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 8, 18, 24, 44, 61, 81, 97, 111, 128, 141, 154, 156, 169, 182, 195]","[8, 18, 24, 44, 61, 81, 97, 111, 128, 141, 154, 156, 169, 182, 195, 200]"
185,13,"[4, 1, 2, 0, 1, 2, 0, 4, 0, 4, 0, 4, 4]","[""cruise"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise""]","[0, 20, 26, 46, 66, 76, 89, 103, 123, 137, 157, 173, 193]","[20, 26, 46, 66, 76, 89, 103, 123, 137, 157, 173, 193, 200]"
186,15,"[1, 0, 2, 1, 2, 1, 1, 0, 0, 4, 2, 4, 0, 0, 1]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right""]","[0, 8, 17, 37, 45, 65, 76, 88, 104, 119, 139, 148, 168, 181, 194]","[8, 17, 37, 45, 65, 76, 88, 104, 119, 139, 148, 168, 181, 194, 200]"
187,16,"[1, 0, 2, 1, 1, 0, 2, 2, 0, 2, 4, 0, 1, 0, 0, 4]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 7, 17, 37, 47, 60, 76, 96, 98, 113, 115, 135, 148, 161, 174, 186]","[7, 17, 37, 47, 60, 76, 96, 98, 113, 115, 135, 148, 161, 174, 186, 200]"
188,13,"[1, 1, 0, 2, 0, 2, 0, 1, 4, 4, 4, 4, 4]","[""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 6, 12, 32, 52, 72, 91, 105, 115, 135, 155, 175, 195]","[6, 12, 32, 52, 72, 91, 105, 115, 135, 155, 175, 195, 200]"
189,17,"[1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 0, 2, 1, 1, 0, 1, 2]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate""]","[0, 6, 12, 19, 29, 47, 67, 87, 107, 121, 131, 141, 154, 166, 174, 177, 182]","[6, 12, 19, 29, 47, 67, 87, 107, 121, 131, 141, 154, 166, 174, 177, 182, 200]"
190,15,"[2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 4, 4]","[""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise""]","[0, 20, 32, 49, 63, 74, 83, 91, 106, 107, 127, 142, 155, 168, 188]","[20, 32, 49, 63, 74, 83, 91, 106, 107, 127, 142, 155, 168, 188, 200]"
191,12,"[0, 2, 0, 0, 2, 2, 1, 1, 0, 0, 1, 3]","[""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_right"", ""decelerate""]","[0, 20, 40, 60, 80, 100, 111, 126, 146, 166, 186, 191]","[20, 40, 60, 80, 100, 111, 126, 146, 166, 186, 191, 200]"
192,5,"[2, 2, 1, 2, 1]","[""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 11, 12, 23, 24]","[11, 12, 23, 24, 28]"
193,15,"[1, 1, 1, 0, 0, 2, 1, 0, 1, 4, 2, 0, 4, 0, 4]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 6, 12, 19, 39, 59, 79, 90, 105, 116, 136, 146, 158, 178, 190]","[6, 12, 19, 39, 59, 79, 90, 105, 116, 136, 146, 158, 178, 190, 200]"
194,14,"[4, 1, 2, 1, 1, 2, 2, 0, 3, 2, 0, 0, 0, 4]","[""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 20, 24, 44, 55, 70, 90, 106, 121, 139, 159, 172, 185, 199]","[20, 24, 44, 55, 70, 90, 106, 121, 139, 159, 172, 185, 199, 200]"
195,12,"[0, 2, 1, 4, 2, 1, 1, 1, 2, 1, 1, 1]","[""turn_left"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 4, 24, 44, 64, 84, 104, 124, 144, 164, 177, 193]","[4, 24, 44, 64, 84, 104, 124, 144, 164, 177, 193, 200]"
196,13,"[0, 2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 4, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise""]","[0, 4, 24, 44, 64, 84, 104, 123, 137, 150, 155, 169, 189]","[4, 24, 44, 64, 84, 104, 123, 137, 150, 155, 169, 189, 200]"
197,13,"[1, 1, 1, 2, 2, 1, 3, 2, 0, 4, 4, 4, 4]","[""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 7, 14, 22, 42, 57, 69, 88, 108, 121, 141, 161, 181]","[7, 14, 22, 42, 57, 69, 88, 108, 121, 141, 161, 181, 200]"
198,20,"[1, 1, 2, 1, 1, 2, 2, 2, 0, 2, 4, 2, 0, 2, 0, 0, 2, 4, 2, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise""]","[0, 7, 13, 33, 43, 55, 75, 76, 77, 93, 96, 116, 118, 131, 133, 146, 159, 165, 185, 186]","[7, 13, 33, 43, 55, 75, 76, 77, 93, 96, 116, 118, 131, 133, 146, 159, 165, 185, 186, 200]"
199,14,"[1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 2, 1, 4, 4]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise""]","[0, 8, 14, 20, 40, 60, 70, 81, 99, 119, 120, 121, 134, 154]","[8, 14, 20, 40, 60, 70, 81, 99, 119, 120, 121, 134, 154, 162]"
200,11,"[1, 1, 2, 1, 1, 1, 0, 1, 2, 2, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 6, 11, 31, 41, 52, 66, 81, 95, 115, 135]","[6, 11, 31, 41, 52, 66, 81, 95, 115, 135, 141]"
201,12,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 7, 12, 17, 22, 28, 38, 57, 77, 97, 117, 137]","[7, 12, 17, 22, 28, 38, 57, 77, 97, 117, 137, 143]"
202,11,"[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 13, 24, 44, 55, 65, 75, 95, 105, 125, 145]","[13, 24, 44, 55, 65, 75, 95, 105, 125, 145, 156]"
203,12,"[1, 1, 2, 1, 4, 1, 1, 1, 0, 2, 2, 2]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 9, 15, 35, 44, 64, 74, 84, 95, 107, 127, 147]","[9, 15, 35, 44, 64, 74, 84, 95, 107, 127, 147, 162]"
204,13,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 1, 1]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_right""]","[0, 8, 14, 19, 24, 30, 40, 57, 77, 97, 109, 129, 149]","[8, 14, 19, 24, 30, 40, 57, 77, 97, 109, 129, 149, 150]"
205,12,"[1, 1, 2, 1, 1, 2, 1, 1, 2, 0, 0, 2]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate""]","[0, 12, 18, 38, 46, 54, 74, 83, 93, 113, 129, 147]","[12, 18, 38, 46, 54, 74, 83, 93, 113, 129, 147, 165]"
206,15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 8, 14, 19, 24, 29, 37, 50, 70, 90, 110, 130, 150, 170, 190]","[8, 14, 19, 24, 29, 37, 50, 70, 90, 110, 130, 150, 170, 190, 200]"
207,13,"[1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left""]","[0, 15, 35, 49, 62, 80, 99, 117, 132, 145, 157, 177, 191]","[15, 35, 49, 62, 80, 99, 117, 132, 145, 157, 177, 191, 200]"
208,10,"[1, 1, 3, 2, 1, 1, 2, 2, 0, 0]","[""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 9, 16, 19, 39, 50, 61, 81, 101, 116]","[9, 16, 19, 39, 50, 61, 81, 101, 116, 119]"
209,11,"[1, 4, 2, 1, 1, 1, 0, 0, 2, 0, 0]","[""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 8, 28, 48, 59, 70, 82, 93, 106, 109, 124]","[8, 28, 48, 59, 70, 82, 93, 106, 109, 124, 131]"
210,12,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 8, 14, 19, 24, 30, 40, 59, 79, 88, 108, 128]","[8, 14, 19, 24, 30, 40, 59, 79, 88, 108, 128, 137]"
211,13,"[1, 1, 2, 1, 0, 1, 3, 2, 2, 3, 2, 2, 1]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 12, 20, 40, 51, 68, 79, 98, 118, 138, 158, 178, 197]","[12, 20, 40, 51, 68, 79, 98, 118, 138, 158, 178, 197, 200]"
212,13,"[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 16, 36, 44, 52, 61, 81, 101, 121, 141, 161, 181]","[10, 16, 36, 44, 52, 61, 81, 101, 121, 141, 161, 181, 200]"
213,12,"[0, 2, 0, 1, 1, 1, 1, 3, 2, 1, 1, 4]","[""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise""]","[0, 4, 24, 42, 62, 82, 102, 122, 131, 151, 167, 181]","[4, 24, 42, 62, 82, 102, 122, 131, 151, 167, 181, 200]"
214,14,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1]","[""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 12, 25, 35, 55, 68, 80, 91, 102, 122, 142, 159, 177, 196]","[12, 25, 35, 55, 68, 80, 91, 102, 122, 142, 159, 177, 196, 200]"
215,14,"[1, 1, 2, 2, 4, 1, 0, 0, 0, 0, 4, 4, 4, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 11, 25, 45, 50, 70, 85, 97, 107, 116, 124, 144, 164, 184]","[11, 25, 45, 50, 70, 85, 97, 107, 116, 124, 144, 164, 184, 200]"
216,10,"[1, 1, 2, 2, 1, 2, 1, 2, 2, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 10, 21, 38, 39, 52, 53, 67, 87, 107]","[10, 21, 38, 39, 52, 53, 67, 87, 107, 118]"
217,12,"[1, 1, 1, 2, 1, 1, 4, 2, 0, 0, 2, 0]","[""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left""]","[0, 8, 14, 19, 33, 44, 55, 75, 76, 90, 106, 107]","[8, 14, 19, 33, 44, 55, 75, 76, 90, 106, 107, 109]"
218,10,"[1, 2, 1, 1, 0, 0, 0, 2, 2, 0]","[""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 8, 25, 35, 45, 58, 73, 90, 91, 92]","[8, 25, 35, 45, 58, 73, 90, 91, 92, 104]"
219,21,"[1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 8, 14, 29, 30, 31, 41, 42, 52, 53, 54, 55, 66, 67, 80, 81, 93, 94, 106, 107, 108]","[8, 14, 29, 30, 31, 41, 42, 52, 53, 54, 55, 66, 67, 80, 81, 93, 94, 106, 107, 108, 109]"
220,17,"[1, 1, 2, 2, 2, 1, 0, 2, 0, 0, 0, 2, 0, 2, 4, 4, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left""]","[0, 10, 17, 32, 33, 34, 45, 59, 60, 77, 97, 116, 117, 132, 133, 153, 173]","[10, 17, 32, 33, 34, 45, 59, 60, 77, 97, 116, 117, 132, 133, 153, 173, 174]"
221,13,"[1, 1, 2, 1, 1, 2, 1, 4, 0, 2, 0, 0, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 9, 15, 30, 41, 52, 53, 65, 85, 95, 97, 107, 118]","[9, 15, 30, 41, 52, 53, 65, 85, 95, 97, 107, 118, 124]"
222,16,"[1, 1, 2, 0, 2, 4, 4, 2, 0, 0, 0, 0, 0, 2, 4, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise""]","[0, 9, 16, 31, 47, 48, 68, 88, 89, 108, 124, 137, 149, 162, 163, 183]","[9, 16, 31, 47, 48, 68, 88, 89, 108, 124, 137, 149, 162, 163, 183, 200]"
223,11,"[1, 1, 2, 1, 0, 1, 0, 2, 2, 2, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 8, 15, 29, 41, 56, 68, 83, 84, 85, 86]","[8, 15, 29, 41, 56, 68, 83, 84, 85, 86, 97]"
224,12,"[1, 1, 1, 2, 0, 2, 0, 0, 0, 4, 0, 4]","[""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 7, 12, 16, 29, 46, 47, 67, 87, 107, 127, 139]","[7, 12, 16, 29, 46, 47, 67, 87, 107, 127, 139, 148]"
225,19,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 3, 2, 1, 0, 1, 0, 4, 0]","[""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left""]","[0, 8, 15, 21, 27, 35, 46, 64, 72, 79, 90, 97, 104, 124, 137, 147, 160, 170, 190]","[8, 15, 21, 27, 35, 46, 64, 72, 79, 90, 97, 104, 124, 137, 147, 160, 170, 190, 200]"
226,9,"[1, 2, 1, 1, 0, 2, 0, 0, 0]","[""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 8, 21, 32, 45, 57, 58, 71, 85]","[8, 21, 32, 45, 57, 58, 71, 85, 98]"
227,10,"[1, 2, 0, 2, 0, 0, 0, 0, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise""]","[0, 9, 26, 43, 44, 64, 84, 104, 124, 144]","[9, 26, 43, 44, 64, 84, 104, 124, 144, 154]"
228,10,"[1, 1, 2, 0, 0, 2, 0, 0, 0, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 7, 14, 29, 48, 68, 69, 89, 109, 129]","[7, 14, 29, 48, 68, 69, 89, 109, 129, 137]"
229,10,"[1, 0, 2, 2, 1, 0, 0, 0, 0, 4]","[""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 6, 26, 46, 49, 69, 83, 102, 122, 142]","[6, 26, 46, 49, 69, 83, 102, 122, 142, 161]"
230,11,"[0, 2, 1, 1, 4, 1, 1, 2, 1, 1, 1]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 4, 24, 44, 64, 84, 104, 124, 144, 164, 184]","[4, 24, 44, 64, 84, 104, 124, 144, 164, 184, 200]"
231,14,"[1, 4, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 4, 4]","[""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise""]","[0, 6, 26, 46, 66, 86, 90, 102, 115, 128, 129, 143, 162, 182]","[6, 26, 46, 66, 86, 90, 102, 115, 128, 129, 143, 162, 182, 200]"
232,13,"[1, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 4, 0]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left""]","[0, 5, 25, 45, 65, 81, 99, 100, 112, 124, 144, 164, 184]","[5, 25, 45, 65, 81, 99, 100, 112, 124, 144, 164, 184, 200]"
233,5,"[2, 2, 2, 2, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 13, 14, 15, 16]","[13, 14, 15, 16, 27]"
234,13,"[4, 2, 0, 0, 1, 2, 4, 0, 0, 0, 4, 0, 4]","[""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 20, 40, 60, 80, 89, 102, 122, 133, 144, 155, 175, 188]","[20, 40, 60, 80, 89, 102, 122, 133, 144, 155, 175, 188, 200]"
235,11,"[0, 2, 4, 1, 1, 1, 1, 1, 1, 1, 2]","[""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate""]","[0, 3, 23, 43, 63, 83, 103, 123, 143, 163, 183]","[3, 23, 43, 63, 83, 103, 123, 143, 163, 183, 200]"
236,14,"[2, 1, 0, 1, 2, 1, 1, 1, 1, 4, 2, 4, 0, 3]","[""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""decelerate""]","[0, 10, 17, 37, 57, 77, 91, 104, 117, 131, 151, 171, 191, 198]","[10, 17, 37, 57, 77, 91, 104, 117, 131, 151, 171, 191, 198, 200]"
237,16,"[1, 1, 2, 0, 2, 0, 0, 2, 4, 2, 0, 0, 2, 2, 0, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise""]","[0, 6, 12, 32, 52, 72, 92, 112, 132, 152, 158, 169, 183, 184, 185, 199]","[6, 12, 32, 52, 72, 92, 112, 132, 152, 158, 169, 183, 184, 185, 199, 200]"
238,12,"[1, 1, 4, 2, 1, 4, 1, 1, 2, 1, 1, 1]","[""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 6, 11, 31, 51, 71, 91, 111, 131, 151, 166, 183]","[6, 11, 31, 51, 71, 91, 111, 131, 151, 166, 183, 200]"
239,14,"[1, 2, 1, 2, 1, 0, 0, 0, 0, 2, 2, 2, 0, 4]","[""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise""]","[0, 7, 27, 34, 54, 65, 77, 83, 87, 90, 102, 103, 104, 114]","[7, 27, 34, 54, 65, 77, 83, 87, 90, 102, 103, 104, 114, 120]"
240,13,"[0, 2, 1, 1, 1, 2, 1, 4, 2, 1, 2, 4, 1]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right""]","[0, 3, 23, 43, 63, 83, 103, 123, 143, 157, 171, 174, 194]","[3, 23, 43, 63, 83, 103, 123, 143, 157, 171, 174, 194, 200]"
